"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.598402230E-1,7.783253670E0,-1.158275700E1,2.322234392E0
9.622353270E-1,8.192725182E0,-1.173589802E1,2.470589399E0
9.646312130E-1,8.774480820E0,-1.187946701E1,2.600100994E0
9.670270460E-1,9.329915047E0,-1.203500080E1,2.722134829E0
9.694221500E-1,9.935597420E0,-1.224108219E1,2.834597588E0
9.718172540E-1,1.083559799E1,-1.285633659E1,2.691028118E0
9.742131400E-1,1.180050373E1,-1.316740417E1,2.310270309E0
9.766089730E-1,1.219083309E1,-1.283719444E1,2.233700037E0
9.790040250E-1,1.219083309E1,-1.197278690E1,2.358126640E0
9.813991290E-1,1.187468147E1,-1.085713387E1,2.530709028E0
9.837950670E-1,1.149153042E1,-9.712766647E0,2.164308071E0
9.861909000E-1,1.059631634E1,-8.630612373E0,8.859425783E-1
9.885859520E-1,1.026102161E1,-7.907680511E0,-6.460621208E-2
9.909810560E-1,1.118764210E1,-7.737790108E0,1.283151150E0
9.933769940E-1,1.178136158E1,-7.569993496E0,2.655135870E0
9.957728270E-1,1.153968620E1,-7.304390430E0,4.000500202E0
9.981678790E-1,1.133360481E1,-7.048357964E0,4.958227634E0
1.000562983E0,1.148195934E1,-6.710670948E0,3.921537161E0
1.002958921E0,1.078534889E1,-6.610172749E0,4.622933388E0
1.005354754E0,1.013180923E1,-6.519245148E0,6.088238239E0
1.007749806E0,9.942776680E0,-6.279664040E0,6.193522453E0
1.010144911E0,9.758230209E0,-6.042774677E0,6.026024818E0
1.012540796E0,9.796515465E0,-5.982954025E0,5.767300606E0
1.014936681E0,1.002891827E1,-6.069095612E0,5.590231895E0
1.017331733E0,9.916455269E0,-6.138487339E0,5.152046204E0
1.019726838E0,9.327521324E0,-6.183950901E0,4.603790760E0
1.022122723E0,9.107083321E0,-6.238986015E0,4.098606110E0
1.024518608E0,9.226723671E0,-6.296413898E0,3.677469254E0
1.026913661E0,8.858229637E0,-6.286842346E0,3.258426189E0
1.029308765E0,8.072785378E0,-6.057131290E0,2.545065880E0
1.031704650E0,7.845467091E0,-5.769693375E0,2.449054003E0
1.034100536E0,8.269295692E0,-5.805585861E0,3.083451033E0
1.036495588E0,8.274081230E0,-6.006882191E0,4.074677944E0
1.038890692E0,7.864609718E0,-6.205486298E0,4.646861553E0
1.041286577E0,7.826324463E0,-6.571887493E0,4.864907742E0
1.043682411E0,7.747361660E0,-7.093822002E0,4.790730000E0
1.046077515E0,7.630113125E0,-7.637291908E0,4.833800793E0
1.048472619E0,7.457530975E0,-8.091927528E0,4.898406982E0
1.050868504E0,7.646862984E0,-8.065607071E0,4.599005222E0
1.053264338E0,8.235795975E0,-7.704290867E0,4.481756687E0
1.055659442E0,8.307580948E0,-7.179963589E0,4.000500202E0
1.058054546E0,7.179963589E0,-6.823133945E0,3.356531858E0
1.060450431E0,5.788836002E0,-6.555137634E0,2.671885490E0
1.062846265E0,5.293222904E0,-6.365805626E0,2.250449657E0
1.065241369E0,5.228616714E0,-6.303592205E0,2.099701881E0
1.067636473E0,5.511268616E0,-6.368198395E0,2.472982168E0
1.070032358E0,6.308377743E0,-6.569494724E0,2.906382322E0
1.072428192E0,8.070392609E0,-6.830312252E0,3.576671600E0
1.074823244E0,8.901300430E0,-6.976274490E0,4.340580463E0
1.077218348E0,7.776075363E0,-7.232605457E0,4.541577339E0
1.079614286E0,6.780063152E0,-6.830312252E0,4.244867325E0
1.082010119E0,6.351448536E0,-6.246164322E0,3.703790426E0
1.084405171E0,5.930311680E0,-5.504090309E0,2.171486616E0
1.086800275E0,6.315556049E0,-4.783551693E0,6.320042610E-1
1.089196213E0,6.684350014E0,-4.479363918E0,3.352942765E-1
1.091592046E0,6.643671989E0,-4.498506546E0,3.975076675E-1
1.093987098E0,6.037988663E0,-4.551148891E0,2.679961324E-1
1.096382202E0,5.530411243E0,-4.386044025E0,3.927220106E-1
1.098778088E0,4.711467743E0,-3.856930971E0,-2.129612118E-1
1.101173973E0,4.694717884E0,-3.710968733E0,2.392822690E-2
1.103569025E0,5.456233978E0,-3.911965847E0,1.864906192E0
1.105964129E0,6.164808273E0,-4.254438877E0,4.845765114E0
1.108360015E0,6.198307991E0,-4.539184570E0,6.320342064E0
1.110755900E0,6.792026997E0,-4.998905659E0,6.882954121E0
1.113150952E0,6.648457527E0,-5.082654476E0,5.942276001E0
1.115546056E0,6.234200478E0,-4.970191956E0,3.801896095E0
1.117941942E0,6.428019047E0,-5.020441055E0,3.636492252E0
1.120337827E0,6.720242500E0,-5.142475128E0,3.995714664E0
1.122732879E0,6.947560310E0,-5.202295303E0,3.679862022E0
1.125127983E0,6.638886452E0,-5.046761990E0,2.271985054E0
1.127523869E0,5.987739563E0,-4.407579422E0,-7.803592682E-1
1.129919754E0,5.508875847E0,-3.607778311E0,-3.435495138E0
1.132314806E0,4.814658165E0,-3.571886063E0,-4.179962158E0
1.134709911E0,4.179962158E0,-3.574278831E0,-4.230510235E0
1.137105796E0,4.199104786E0,-3.952643871E0,-3.208176851E0
1.139501629E0,4.771587372E0,-3.787539244E0,-1.441376567E0
1.141896733E0,4.314259052E0,-3.045166016E0,-4.307080805E-2
1.144291838E0,4.967798710E0,-3.045166016E0,1.242473125E0
1.146687723E0,7.445566654E0,-4.412364960E0,5.451447964E0
1.149083556E0,9.176474571E0,-5.949454308E0,1.052692413E1
1.151478661E0,9.511769295E0,-6.557530403E0,1.234397411E1
1.153873765E0,9.303593636E0,-6.550352097E0,1.155882931E1
1.156269650E0,8.714659691E0,-6.363412857E0,9.798908234E0
1.158665483E0,7.151249409E0,-5.348556995E0,6.200700760E0
1.161060536E0,8.190332413E0,-5.518447399E0,5.429912567E0
1.163455640E0,9.459127426E0,-6.076273918E0,8.656932831E0
1.165851577E0,9.648159981E0,-6.413661957E0,1.208554935E1
1.168247411E0,8.070392609E0,-6.107380867E0,1.333041477E1
1.170642463E0,4.179962158E0,-4.656432629E0,8.008178711E0
1.173037567E0,2.233700037E0,-3.607778311E0,2.080559254E0
1.175433504E0,1.850549221E0,-3.122035265E0,-4.716851711E-1
1.177829338E0,1.572981834E0,-2.600100994E0,-1.525125384E0
1.180224390E0,1.302293777E0,-2.164308071E0,-2.693420887E0
1.182619494E0,1.446162224E0,-2.039881229E0,-2.190629244E0
1.185015379E0,7.277171612E-1,-1.970489502E0,-2.935096025E0
1.187411265E0,7.875377536E-1,-2.094916344E0,-2.777169704E0
1.189806317E0,9.074779749E-1,-1.996810555E0,-2.327019930E0
1.192201421E0,1.340578914E0,-2.257628202E0,-9.242277741E-1
1.194597306E0,1.297508121E0,-2.204986095E0,-9.332008660E-2
1.196993192E0,2.683849812E0,-2.734098911E0,2.554637194E0
1.199388244E0,3.308675528E0,-3.129213810E0,4.335794449E0
1.201783348E0,3.634099483E0,-3.370888948E0,4.912764072E0
1.204179233E0,2.760420084E0,-3.030808926E0,3.840181351E0
1.206575119E0,2.054238319E0,-2.805883646E0,3.480958700E0
1.208970171E0,1.034297585E0,-2.691028118E0,3.162713289E0
1.211365275E0,2.273181528E-1,-2.633600473E0,2.638386011E0
1.213761161E0,1.232901812E0,-3.248854876E0,2.978166819E0
1.216157046E0,3.069094181E0,-4.668396950E0,4.342973232E0
1.218552098E0,3.933501244E0,-5.606981754E0,5.214259624E0
1.220947202E0,3.713361740E0,-5.812764645E0,4.872086048E0
1.223343088E0,3.021237612E0,-5.573482037E0,4.508078098E0
1.225738973E0,1.747657895E0,-4.366901398E0,3.236890793E0
1.228134025E0,1.053440213E0,-3.332603693E0,1.872084618E0
1.230529129E0,1.055832982E0,-2.887239695E0,1.278365493E0
1.232925015E0,2.204986095E0,-3.303889751E0,1.750050664E0
1.235320848E0,3.227319479E0,-4.038785458E0,2.374876499E0
1.237715952E0,4.407579422E0,-4.845765114E0,3.093321562E0
1.240111056E0,5.539982796E0,-5.666802406E0,5.123332500E0
1.242506942E0,6.078666687E0,-5.657230854E0,5.640480995E0
1.244902775E0,6.918846607E0,-5.959025860E0,5.843871117E0
1.247297879E0,7.072286606E0,-5.729015827E0,6.332305908E0
1.249692983E0,7.014858723E0,-5.321936607E0,5.889334679E0
1.252088869E0,7.558029652E0,-5.413163185E0,6.097809315E0
1.254484702E0,7.589435101E0,-5.204688549E0,6.071488380E0
1.256879806E0,8.228617668E0,-5.171188831E0,6.313163280E0
1.259274911E0,9.102297783E0,-5.554339409E0,8.736195564E0
1.261670796E0,8.123034477E0,-5.360520840E0,1.203978634E1
1.264066629E0,6.799205780E0,-5.046761990E0,4.002892971E0
1.266461681E0,6.473781586E0,-4.644468784E0,-1.517946839E0
1.268856786E0,5.523232937E0,-3.715754509E0,-2.956631422E0
1.271252723E0,4.721039295E0,-2.836990356E0,-1.900798440E0
1.273648556E0,3.009273529E0,-1.074975610E0,-2.999702215E0
1.276043608E0,3.138785124E0,-2.659921408E0,-1.842473447E-1
1.278438713E0,3.828217030E0,-3.100499868E0,1.572981834E0
1.280834650E0,3.971786499E0,-3.955036640E0,5.762515068E0
1.283230483E0,2.750848770E0,-3.107678413E0,7.947162390E-1
1.285625536E0,1.795514345E0,-2.489732027E0,-1.891227245E0
1.288020640E0,1.390828133E0,-2.264806747E0,-1.345364571E0
1.290416577E0,1.333400369E0,-2.092523336E0,2.392822644E-3
1.292812411E0,1.788335800E0,-2.245664120E0,1.161117196E0
1.295207463E0,2.860918522E0,-2.681456804E0,2.049452543E0
1.297602567E0,3.904787540E0,-3.330210924E0,2.846561670E0
1.299998452E0,4.512863636E0,-3.943072557E0,3.636492252E0
1.302394338E0,4.728217602E0,-4.357329845E0,4.331008911E0
1.304789390E0,4.754538536E0,-4.618147850E0,4.718646049E0
1.307184494E0,4.658825874E0,-4.742574692E0,4.773980141E0
1.309580379E0,4.618147850E0,-4.840979099E0,4.558327198E0
1.311976265E0,4.680361271E0,-4.900799751E0,4.206283092E0
1.314371317E0,4.709074974E0,-4.917549610E0,3.754039526E0
1.316766421E0,4.805087090E0,-4.984548569E0,3.437887907E0
1.319162306E0,4.998905659E0,-5.166403294E0,3.447459221E0
1.321558192E0,5.269294739E0,-5.343770981E0,3.720540047E0
1.323953244E0,5.559125423E0,-5.544768333E0,4.146462440E0
1.326348348E0,5.901597977E0,-5.740979671E0,4.610969067E0
1.328744233E0,6.133701801E0,-5.867799282E0,4.886443138E0
1.331140119E0,6.258128643E0,-5.729015827E0,4.869693279E0
1.333535171E0,6.322734833E0,-5.645267010E0,4.896014214E0
1.335930275E0,6.310770512E0,-5.516054630E0,4.833800793E0
1.338326161E0,6.198307991E0,-5.278865814E0,4.577469826E0
1.340721994E0,6.188736439E0,-5.240580559E0,4.469792843E0
1.343117098E0,6.207879066E0,-5.252544880E0,4.498506546E0
1.345512202E0,6.207879066E0,-5.302793980E0,4.522434711E0
1.347908088E0,6.512066841E0,-5.489733219E0,4.907978535E0
1.350303973E0,6.607779503E0,-5.638088226E0,5.343770981E0
1.352699025E0,6.418447495E0,-5.535196781E0,5.245366573E0
1.355094129E0,6.289235115E0,-5.355735302E0,5.046761990E0
1.357490015E0,6.171987057E0,-5.089832783E0,4.845765114E0
1.359885848E0,6.040381432E0,-5.010869503E0,4.797908306E0
1.362280952E0,5.990132332E0,-5.089832783E0,4.857728958E0
1.364676056E0,6.198307991E0,-4.867300510E0,4.960620403E0
1.367071942E0,6.176772594E0,-4.711467743E0,4.941477776E0
1.369467775E0,6.078666687E0,-4.687539577E0,4.733003139E0
1.371862879E0,5.963811398E0,-4.656432629E0,4.500899315E0
1.374257983E0,5.963811398E0,-4.716253281E0,4.421936035E0
1.376653869E0,5.944668770E0,-4.663611412E0,4.369294167E0
1.379049702E0,5.999703884E0,-4.524827480E0,4.309473515E0
1.381444754E0,6.167201042E0,-4.364508629E0,4.383651257E0
1.383839858E0,6.317949295E0,-4.179962158E0,4.524827480E0
1.386235796E0,6.303592205E0,-4.074677944E0,4.567898273E0
1.388631629E0,6.124130249E0,-4.043570995E0,4.666004181E0
1.391026681E0,5.851049423E0,-4.065106392E0,4.783551693E0
1.393421786E0,5.537590027E0,-4.084249020E0,4.919942379E0
1.395817723E0,5.319543839E0,-4.062713623E0,4.900799751E0
1.398213556E0,5.259723186E0,-3.878466368E0,4.642076015E0
1.400608608E0,5.166403294E0,-3.653541088E0,4.381258488E0
1.403003713E0,4.917549610E0,-3.677469254E0,4.553541660E0
1.405399650E0,4.656432629E0,-3.794717550E0,4.855336189E0
1.407795483E0,4.481756687E0,-3.892823458E0,5.020441055E0
1.410190536E0,4.424329281E0,-4.007678986E0,4.984548569E0
1.412585640E0,4.503292084E0,-4.110570431E0,4.812265396E0
1.414981525E0,4.603790760E0,-4.158426762E0,4.670789719E0
1.417377411E0,4.620540619E0,-4.151247978E0,4.517649174E0
1.419772463E0,4.539184570E0,-4.081856251E0,4.534399033E0
1.422167567E0,3.876073599E0,-3.909573078E0,4.656432629E0
1.424563452E0,3.466601849E0,-3.684647799E0,4.768895626E0
1.426959338E0,3.301496983E0,-3.468994617E0,4.728217602E0
1.429354390E0,3.153141975E0,-3.279961586E0,4.558327198E0
1.431749494E0,2.992523909E0,-2.999702215E0,4.249652863E0
1.434145379E0,2.731706142E0,-2.753241539E0,3.821038723E0
1.436541265E0,2.212164640E0,-2.508874655E0,3.248854876E0
1.438936317E0,1.661516190E0,-2.267199516E0,2.609672308E0
1.441331421E0,1.084546804E0,-1.977667928E0,1.809871197E0
1.443727306E0,1.268794179E0,-1.989632010E0,8.859425783E-1
1.446123192E0,2.145165443E0,-2.530709028E0,9.912267923E-1
1.448518244E0,1.455733418E0,-2.458625317E0,8.524430394E-1
1.450913348E0,1.723729610E0,-2.530709028E0,-6.463612318E-1
1.453309233E0,1.790728688E0,-2.571387053E0,6.439684033E-1
1.455705119E0,3.758825302E0,-2.841775894E0,-1.280758262E0
1.458100171E0,3.713361740E0,-3.964607954E0,-7.947162390E-1
1.460495275E0,4.682754040E0,-5.583053589E0,-3.749253988E0
1.462891161E0,6.681957245E0,-6.830312252E0,-7.785646915E0
1.465287046E0,5.947061539E0,-6.586244106E0,-6.622136593E0
1.467682098E0,4.692325115E0,-5.774479389E0,-2.935096025E0
1.470077202E0,3.978965044E0,-5.185545921E0,1.411765367E-1
1.472473088E0,3.392424345E0,-4.167997837E0,4.191926003E0
1.474868921E0,3.624528170E0,-3.392424345E0,8.484649658E0
1.477264025E0,4.610969067E0,-2.429911375E0,1.266251850E1
1.479659129E0,6.725028038E0,-2.255235434E0,1.530299854E1
1.482055015E0,8.851051331E0,-2.417947292E0,1.633490372E1
1.484450900E0,1.067049313E1,-3.260818958E0,1.673719597E1
1.486845952E0,1.215254784E1,-4.261617184E0,1.585843182E1
1.489241056E0,1.324188042E1,-5.180759907E0,1.474277878E1
1.491636942E0,1.431685638E1,-6.638886452E0,1.367258835E1
1.494032775E0,1.475234985E1,-7.922037601E0,1.190818119E1
1.496427879E0,1.432164192E1,-8.546863556E0,1.020837975E1
1.498822983E0,1.359601784E1,-8.886942863E0,8.810373306E0
1.501218869E0,1.308126259E1,-9.514162064E0,7.771289825E0
1.503614702E0,1.223151112E1,-9.909276962E0,6.349055767E0
1.506009806E0,1.145085239E1,-1.002413273E1,4.781158924E0
1.508404911E0,1.090738297E1,-1.006720352E1,3.526422262E0
1.510800796E0,1.068485069E1,-1.040249729E1,2.384447813E0
1.513196629E0,1.068485069E1,-1.113260746E1,1.460519075E0
1.515591733E0,1.053888798E1,-1.167846966E1,6.822535396E-1
1.517986838E0,1.008634567E1,-1.178375435E1,-1.674975827E-2
1.520382723E0,9.399306297E0,-1.149153042E1,-6.296114326E-1
1.522778556E0,9.068798065E0,-1.102253723E1,-1.611266971E0
1.525173661E0,8.788837433E0,-1.040010452E1,-2.566601276E0
1.527568765E0,8.164011955E0,-9.808479309E0,-2.942274570E0
1.529964650E0,7.654041290E0,-9.320343018E0,-3.416352510E0
1.532360483E0,7.002595425E0,-8.671290398E0,-3.543172121E0
1.534755588E0,6.341877460E0,-7.802396297E0,-3.334996462E0
1.537150692E0,5.592624664E0,-6.787241459E0,-2.978166819E0
1.539546577E0,4.986941338E0,-5.839085579E0,-2.564208508E0
1.541942411E0,4.512863636E0,-4.723432064E0,-2.324627161E0
1.544337463E0,4.421936035E0,-3.636492252E0,-1.544267893E0
1.546732567E0,4.433900356E0,-2.913560629E0,-6.774678826E-1
1.549128504E0,4.869693279E0,-2.453839540E0,3.520440459E-1
1.551524338E0,5.298008442E0,-2.233700037E0,1.419841170E0
1.553919390E0,5.044369221E0,-2.267199516E0,2.475374937E0
1.556314494E0,5.039583683E0,-2.145165443E0,3.569493294E0
1.558710431E0,5.166403294E0,-2.260020971E0,4.304687977E0
1.561106265E0,5.309972763E0,-2.487339020E0,5.080261707E0
1.563501317E0,5.595017433E0,-2.978166819E0,5.831906796E0
1.565896421E0,5.966204166E0,-3.569493294E0,6.164808273E0
1.568292358E0,6.234200478E0,-4.136891365E0,6.425626278E0
1.570688192E0,6.351448536E0,-4.884049892E0,6.380162239E0
1.573083244E0,6.002096653E0,-5.606981754E0,5.853442192E0
1.575478348E0,5.606981754E0,-6.148058891E0,5.228616714E0
1.577874286E0,5.848656654E0,-6.849454880E0,4.785944462E0
1.580270119E0,5.513661385E0,-7.280461788E0,3.643670797E0
1.582665171E0,5.901597977E0,-8.587541580E0,2.525923491E0
1.585060275E0,7.565207958E0,-1.147238827E1,1.199402332E0
1.587456213E0,8.503792763E0,-1.397677612E1,-3.544368446E-1
1.589852046E0,8.573184013E0,-1.536281872E1,-6.631109715E-1
1.592247098E0,8.281260490E0,-1.590868092E1,-5.027918816E-1
1.594642202E0,7.878966808E0,-1.593739510E1,4.785645381E-2
1.597038088E0,7.644470215E0,-1.560239983E1,4.501497746E-1
1.599433973E0,7.776075363E0,-1.529103374E1,4.932205677E-1
1.601829025E0,7.977072716E0,-1.499432373E1,2.153540403E-1
1.604224129E0,8.125427246E0,-1.455374527E1,-2.922234535E-1
1.606620015E0,8.187939644E0,-1.421605873E1,-8.739784956E-1
1.609015900E0,8.072785378E0,-1.379731464E1,-1.369292736E0
1.611410952E0,7.599006653E0,-1.335195065E1,-1.730908036E0
1.613806056E0,7.117750168E0,-1.285633659E1,-2.193022013E0
1.616201942E0,6.736992359E0,-1.249950695E1,-2.408375978E0
1.618597827E0,6.591030121E0,-1.233679581E1,-2.262413740E0
1.620992879E0,6.317949295E0,-1.216451168E1,-1.972882271E0
1.623387983E0,5.805585861E0,-1.194407368E1,-1.778764486E0
1.625783869E0,5.204688549E0,-1.178853989E1,-1.474876046E0
1.628179754E0,4.694717884E0,-1.160907841E1,-1.003190875E0
1.630574806E0,4.467400074E0,-1.107039356E1,-4.549354017E-1
1.632969911E0,3.842574120E0,-1.067527866E1,-2.057827413E-1
1.635365796E0,3.334996462E0,-1.068485069E1,2.632105052E-1
1.637761681E0,2.920739174E0,-1.083799076E1,2.922234535E-1
1.640156733E0,2.829811811E0,-1.041446114E1,3.305086195E-1
1.642551838E0,2.200200319E0,-9.650552750E0,1.491625786E0
1.644947723E0,1.161117196E0,-9.526125908E0,1.541875124E0
1.647343608E0,3.137588799E-1,-9.542876244E0,1.752443433E0
1.649738661E0,-5.338985324E-1,-9.471091270E0,2.149951220E0
1.652133765E0,-1.213759303E0,-9.719944954E0,2.087737799E0
1.654529650E0,-1.460519075E0,-9.916455269E0,2.925524712E0
1.656925536E0,-1.503589988E0,-1.013898754E1,3.064308405E0
1.659320588E0,-1.778764486E0,-1.035673428E1,3.519243956E0
1.661715692E0,-2.032702923E0,-1.074945641E1,3.940679789E0
1.664111577E0,-2.087737799E0,-1.095314598E1,4.206283092E0
1.666507463E0,-2.204986095E0,-1.126660538E1,4.503292084E0
1.668902515E0,-2.214557409E0,-1.140778160E1,5.027619362E0
1.671297619E0,-1.747657895E0,-1.149392319E1,5.113760948E0
1.673693504E0,-9.098708034E-1,-1.154207897E1,4.766502857E0
1.676089390E0,-4.836492836E-1,-1.179811096E1,4.773980141E0
1.678484442E0,6.798607111E-1,-1.158275700E1,3.866502285E0
1.680879546E0,1.505982757E0,-1.171675491E1,3.631706476E0
1.683275431E0,2.482553482E0,-1.170479107E1,2.535494804E0
1.685671317E0,2.791526794E0,-1.168086243E1,2.286342144E0
1.688066369E0,2.994916677E0,-1.159472084E1,1.328614831E0
1.690461473E0,2.906382322E0,-1.140778160E1,5.027918816E-1
1.692857358E0,3.543172121E0,-1.157797146E1,1.232901812E0
1.695253244E0,4.673182487E0,-1.227218914E1,2.650350094E0
1.697648296E0,5.583053589E0,-1.166172028E1,2.951845884E0
1.700043400E0,5.863013744E0,-9.439984322E0,3.526422262E0
1.702439286E0,5.935097694E0,-7.654041290E0,4.216153622E0
1.704835171E0,7.280461788E0,-6.524031162E0,4.347758770E0
1.707230223E0,9.399306297E0,-6.217450619E0,4.108177185E0
1.709625327E0,1.230568886E1,-5.616552830E0,6.655037999E-1
1.712021213E0,9.952347755E0,-4.455435753E0,1.654337764E0
1.714417098E0,9.755837440E0,-3.658326626E0,1.632802367E0
1.716812150E0,1.104646587E1,-3.394817114E0,-3.735794425E-1
1.719207254E0,1.157797146E1,-2.978166819E0,-7.229315639E-1
1.721603140E0,1.226261806E1,-2.415554523E0,-4.980062246E-1
1.723999025E0,1.284676552E1,-2.044667006E0,-3.640081584E-1
1.726394077E0,1.282762337E1,-1.618445396E0,-3.544368446E-1
1.728789181E0,1.278933811E1,-1.328614831E0,-3.305086195E-1
1.731185067E0,1.303579903E1,-1.304686546E0,-6.702894568E-1
1.733580952E0,1.324905872E1,-1.366899967E0,-7.396813035E-1
1.735976004E0,1.322034550E1,-1.467697620E0,-8.931210637E-1
1.738371108E0,1.330170155E1,-1.656730533E0,-8.330013752E-1
1.740766994E0,1.324427319E1,-1.781157374E0,-7.660023570E-1
1.743162879E0,1.309322643E1,-1.972882271E0,-6.655037999E-1
1.745557931E0,1.294008541E1,-2.338984251E0,-5.051847100E-1
1.747953036E0,1.247797203E1,-2.633600473E0,-4.740779996E-1
1.750348921E0,1.166650581E1,-2.903989315E0,-4.692923427E-1
1.752744806E0,1.066331482E1,-3.160320520E0,-5.027918816E-1
1.755139858E0,9.116654396E0,-3.409173965E0,-2.392822690E-2
1.757534963E0,7.730611801E0,-3.665505171E0,3.376871049E-1
1.759930900E0,6.815955162E0,-3.919144392E0,2.440679073E-1
1.762326733E0,6.562315941E0,-4.228117466E0,7.657032460E-2
1.764721786E0,6.756134510E0,-4.587040901E0,-4.307080805E-2
1.767116890E0,7.388139248E0,-5.386841774E0,1.651047617E-1
1.769512827E0,7.431210041E0,-5.740979671E0,4.477569461E-1
1.771908661E0,7.187141895E0,-5.738586903E0,2.656033039E-1
1.774303713E0,7.373782158E0,-5.908776283E0,1.914258152E-1
1.776698817E0,7.462316513E0,-6.102594852E0,7.181459069E-1
1.779094754E0,8.336295128E0,-7.009773731E0,8.763712645E-1
1.781490588E0,8.944371223E0,-7.553243637E0,9.266205430E-1
1.783885640E0,8.867800713E0,-7.263712406E0,8.500502706E-1
1.786280744E0,9.389735222E0,-6.200700760E0,-3.472583890E-1
1.788676681E0,9.602696419E0,-5.382056236E0,-8.955138922E-1
1.791072515E0,9.942776680E0,-4.793122768E0,-8.811569214E-1
1.793467567E0,1.013420200E1,-4.259224415E0,-1.110867858E0
1.795862671E0,9.914062500E0,-3.706183195E0,-1.022333503E0
1.798258608E0,9.435198784E0,-3.492922783E0,-8.234301209E-1
1.800654442E0,9.564411163E0,-4.594219685E0,-8.955138922E-1
1.803049546E0,9.442377090E0,-5.298008442E0,-5.386841893E-1
1.805444650E0,8.853444099E0,-5.834300041E0,-4.070789516E-1
1.807840536E0,8.238189697E0,-6.298806667E0,-7.947162390E-1
1.810236369E0,7.957930088E0,-6.425626278E0,-8.979067206E-1
1.812631473E0,7.431210041E0,-7.089035988E0,-9.672985673E-1
1.815026577E0,7.203891754E0,-7.632505894E0,-1.290329576E0
1.817422463E0,6.602993965E0,-9.111868858E0,-1.635195136E0
1.819818296E0,5.645267010E0,-1.043599701E1,-1.486840129E0
1.822213400E0,5.358128071E0,-1.078534889E1,-2.273181528E-1
1.824608504E0,4.646861553E0,-1.121635628E1,6.056832075E-1
1.827004390E0,4.333401680E0,-1.130967617E1,1.118046403E0
1.829400223E0,4.302295208E0,-1.125942707E1,1.441376567E0
1.831795327E0,3.440280676E0,-1.199193001E1,1.003190875E0
1.834190431E0,2.753241539E0,-1.250668621E1,1.098903775E0
1.836586317E0,1.975275040E0,-1.295922852E1,1.378864050E0
1.838982150E0,1.742872238E0,-1.311236858E1,1.582553029E0
1.841377254E0,1.412662625E0,-1.314347553E1,2.109273195E0
1.843772358E0,1.010369420E0,-1.331366539E1,2.312663078E0
1.846168244E0,5.219344497E-1,-1.225783253E1,2.607279301E0
1.848564077E0,-1.507478207E-1,-1.157557869E1,2.688635349E0
1.850959181E0,-7.492526174E-1,-1.137428284E1,2.456232548E0
1.853354286E0,-1.153938770E0,-1.132403278E1,2.291127682E0
1.855750171E0,-1.261615753E0,-1.131924725E1,2.501696110E0
1.858146056E0,-1.168295622E0,-1.141256714E1,2.863311291E0
1.860541108E0,-1.079761267E0,-1.153729343E1,2.920739174E0
1.862936213E0,-9.337990284E-1,-1.147956657E1,3.081058264E0
1.865332098E0,-8.668000102E-1,-1.137428284E1,2.963809967E0
1.867727983E0,-7.444669604E-1,-1.126899815E1,2.779562712E0
