"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.263904171E1,1.386117554E-1,-1.499147507E1,7.529791718E0
3.264899271E1,8.158035278E-2,-1.571312439E1,6.618636475E0
3.265894471E1,-4.561015320E-1,-1.541494446E1,4.893174591E0
3.266889671E1,-1.432670746E0,-1.432386337E1,3.355572052E0
3.267884771E1,-1.112187195E0,-1.249631378E1,2.387834473E0
3.268879971E1,5.195695496E-1,-1.047686325E1,2.440674591E0
3.269875071E1,1.682650909E0,-8.854237518E0,2.546953583E0
3.270870271E1,2.568957825E0,-8.112679596E0,2.633473663E0
3.271865371E1,2.804268494E0,-7.809859314E0,3.137774963E0
3.272860571E1,2.461181946E0,-7.696095886E0,3.756438446E0
3.273855771E1,1.771566010E0,-7.752678223E0,4.133354645E0
3.274850871E1,9.839039612E-1,-7.850574646E0,4.288432159E0
3.275846071E1,6.083349609E-1,-7.812104645E0,4.172722778E0
3.276841171E1,5.474116516E-1,-7.746540985E0,3.444786530E0
3.277836371E1,8.719367981E-1,-7.697892151E0,2.932701416E0
3.278831471E1,1.103654938E0,-7.578440552E0,3.003504181E0
3.279826671E1,1.338815918E0,-7.418872375E0,3.468287659E0
3.280821771E1,1.599723358E0,-7.011569366E0,3.835773468E0
3.281816971E1,1.884281616E0,-6.632707214E0,3.917054443E0
3.282812171E1,2.370171204E0,-5.980363770E0,3.632346497E0
3.283807271E1,2.770289154E0,-5.501659241E0,3.582649841E0
3.284802471E1,2.933150482E0,-5.234464874E0,3.238814850E0
3.285797571E1,2.999312897E0,-5.186115417E0,3.156486053E0
3.286792771E1,2.912044373E0,-5.375321960E0,3.234922943E0
3.287787871E1,2.713706818E0,-5.617218933E0,3.262615356E0
3.288783071E1,2.548749847E0,-5.703289948E0,3.107687531E0
3.289778271E1,2.430046692E0,-5.602998505E0,2.915038147E0
3.290773371E1,2.257305908E0,-5.149441681E0,2.488724670E0
3.291768571E1,2.087109833E0,-4.901856537E0,2.096689911E0
3.292763671E1,1.634002075E0,-4.960384827E0,2.075284424E0
3.293758871E1,9.852511597E-1,-5.474864960E0,2.766846313E0
3.294753971E1,3.480262756E-1,-6.032156067E0,3.902085571E0
3.295749171E1,2.055226135E-1,-6.142177277E0,4.519252167E0
3.296744371E1,5.060975647E-1,-5.797444153E0,4.266278229E0
3.297739471E1,7.917036438E-1,-5.510490875E0,3.877835999E0
3.298734671E1,8.699908447E-1,-5.473068695E0,3.687431946E0
3.299729771E1,6.146218872E-1,-5.695955200E0,3.725303192E0
3.300724971E1,1.737886047E-1,-6.159840546E0,3.526965637E0
3.301720071E1,-2.103126526E-1,-6.837331696E0,3.298989716E0
3.302715271E1,-2.354603577E-1,-7.720495148E0,3.512595520E0
3.303710471E1,-6.556365967E-2,-8.319848785E0,3.699107666E0
3.304705571E1,1.631607056E-1,-8.290210419E0,3.318898315E0
3.305700771E1,4.834945679E-2,-7.640711060E0,2.689756622E0
3.306695871E1,-1.712438965E-1,-6.975793762E0,3.001109161E0
3.307691071E1,7.768844604E-2,-6.189478912E0,3.809727631E0
3.308686171E1,1.613644409E-1,-5.264103241E0,4.542753296E0
3.309681371E1,1.306782532E-1,-4.816234589E0,6.536157990E0
3.310676571E1,-5.418731689E-2,-4.741689606E0,8.492439880E0
3.311671671E1,-2.107617188E-1,-5.075196075E0,8.492290192E0
3.312666871E1,3.658392334E-1,-6.108048248E0,7.005581818E0
3.313661971E1,8.152047729E-1,-7.138954468E0,5.869594116E0
3.314657171E1,1.205293579E0,-8.755293274E0,5.809868317E0
3.315652271E1,1.980681152E0,-1.131856293E1,7.046746216E0
3.316647471E1,3.681294708E0,-1.446427139E1,6.279890900E0
3.317642671E1,6.143075409E0,-1.835722595E1,4.402794342E0
3.318637771E1,8.050858154E0,-2.270298889E1,1.850152588E0
3.319632971E1,1.016925293E1,-2.592937958E1,-7.816744995E-1
3.320628071E1,9.957892456E0,-2.595362915E1,-1.937271423E0
3.321623271E1,7.822283478E0,-2.088936035E1,-1.520837402E0
3.322618371E1,6.782695313E0,-1.579904572E1,-4.143383789E-1
3.323613571E1,5.520220642E0,-1.252729935E1,1.291364594E0
3.324608771E1,6.017486572E0,-1.037118301E1,6.156547394E0
3.325603871E1,6.316414948E0,-9.732610931E0,1.162243103E1
3.326599071E1,4.897814941E0,-1.009111542E1,1.335417984E1
3.327594171E1,4.465214539E0,-1.165102158E1,1.232896179E1
3.328589371E1,5.024900665E0,-1.287113434E1,7.687563629E0
3.329584471E1,6.160588989E0,-1.311258224E1,2.859503632E0
3.330579671E1,6.514153748E0,-1.316976334E1,-2.076182556E-1
3.331574871E1,5.732030182E0,-1.287951691E1,-8.810678101E-1
3.332569971E1,4.046684875E0,-1.202269867E1,4.731660461E-1
3.333565171E1,2.116299133E0,-1.091545120E1,2.147284698E0
3.334560271E1,1.054706726E0,-9.867031403E0,3.986809387E0
3.335555471E1,4.617897034E-1,-8.994046783E0,4.763843536E0
3.336550571E1,5.885760498E-1,-8.555009766E0,4.570894775E0
3.337545771E1,9.312135315E-1,-7.943980408E0,4.196672974E0
3.338540971E1,1.162781982E0,-7.448211365E0,3.691623230E0
3.339536071E1,1.178349609E0,-6.929839325E0,3.176095276E0
3.340531271E1,1.014739838E0,-6.351741486E0,2.820883942E0
3.341526371E1,8.387059021E-1,-5.971681824E0,2.555934906E0
3.342521571E1,6.559359741E-1,-5.685626678E0,2.382146301E0
3.343516671E1,4.025129700E-1,-5.528303833E0,2.169139252E0
3.344511871E1,1.219963074E-1,-5.519921265E0,2.206262054E0
3.345507071E1,-1.323248291E-1,-5.347030792E0,2.573747864E0
3.346502171E1,-2.972817993E-1,-5.176834717E0,2.965932312E0
3.347497371E1,-2.019300842E-1,-5.159021759E0,3.077600098E0
3.348492471E1,3.135978699E-1,-5.367089081E0,2.948119354E0
3.349487671E1,1.210382996E0,-5.617368622E0,2.752775574E0
3.350482771E1,1.896406403E0,-5.692063293E0,2.625989227E0
3.351477971E1,2.423310699E0,-5.639821930E0,2.738405457E0
3.352473171E1,2.758912811E0,-5.430257721E0,2.900668030E0
3.353468271E1,2.978805542E0,-5.124293976E0,2.966381378E0
3.354463471E1,2.815495148E0,-4.799768829E0,3.049308929E0
3.355458571E1,2.791694641E0,-4.591851196E0,3.096760254E0
3.356453771E1,2.947969666E0,-4.419409790E0,2.726280670E0
3.357448871E1,3.329675903E0,-4.296365662E0,2.260299683E0
3.358444071E1,3.488495636E0,-4.176165619E0,2.240690460E0
3.359439271E1,3.569028168E0,-4.286037140E0,2.715203705E0
3.360434371E1,3.775299225E0,-4.567751312E0,3.071013794E0
3.361429571E1,3.969744873E0,-4.902754669E0,3.155887299E0
3.362424671E1,4.027375031E0,-5.228177948E0,2.968776398E0
3.363419871E1,3.791166229E0,-5.515879669E0,2.902164917E0
3.364414971E1,3.324137421E0,-5.844895477E0,3.219055939E0
3.365410171E1,2.970422974E0,-6.305936737E0,3.749852142E0
3.366405371E1,2.913690948E0,-6.925797729E0,4.391118622E0
3.367400471E1,3.159180450E0,-7.762108612E0,5.025349731E0
3.368395671E1,2.980901184E0,-8.498876495E0,5.246889038E0
3.369390771E1,2.653382263E0,-8.579708405E0,4.788542175E0
3.370385971E1,3.025059357E0,-8.337811432E0,3.980372772E0
3.371381071E1,3.516038361E0,-8.028105469E0,3.516487427E0
3.372376271E1,4.043840790E0,-7.907606049E0,3.064128113E0
3.373371471E1,5.046006775E0,-8.111332397E0,2.851121063E0
3.374366571E1,6.222560120E0,-9.272617493E0,1.632056122E0
3.375361771E1,5.572162628E0,-1.022269180E1,9.666897583E-1
3.376356871E1,2.913092194E0,-1.146690445E1,7.668553162E-1
3.377352071E1,-2.276765442E-1,-1.370475082E1,1.756297760E0
3.378347171E1,-2.820883942E0,-1.682336563E1,4.052073669E0
3.379342371E1,-3.557502136E0,-1.943169159E1,5.926924896E0
3.380337571E1,-2.586920471E0,-1.925850174E1,6.581214294E0
3.381332671E1,4.694238281E-1,-1.739787094E1,7.238647156E0
3.382327871E1,2.153272247E0,-1.402194122E1,5.717809753E0
3.383322971E1,4.182302856E-1,-9.321266327E0,3.277883606E0
3.384318171E1,3.448828125E-1,-7.711962891E0,3.959715729E0
3.385313371E1,4.117936707E-1,-8.854836273E0,6.803951111E0
3.386308471E1,5.104385376E-2,-1.030472122E1,7.656428375E0
3.387303671E1,-5.903723145E-1,-1.128323639E1,7.108717346E0
3.388298771E1,-2.065704346E-1,-1.238030502E1,7.891739044E0
3.389293971E1,1.007704468E0,-1.350716171E1,7.050039368E0
3.390289071E1,7.707472229E-1,-1.379381561E1,4.289629669E0
3.391284271E1,9.610015869E-2,-1.380279694E1,2.731220398E0
3.392279471E1,7.679031372E-2,-1.347797241E1,1.809586945E0
3.393274571E1,1.851499786E0,-1.324670334E1,1.008303223E0
3.394269771E1,5.191055145E0,-1.272114624E1,5.929170227E-1
3.395264871E1,7.223827972E0,-1.200802917E1,7.861651611E-1
3.396260071E1,6.405180359E0,-1.206640778E1,1.337768097E0
3.397255171E1,3.695365448E0,-1.223465790E1,2.199076996E0
3.398250371E1,9.581575012E-1,-1.164084274E1,3.212769012E0
3.399245571E1,-1.155147858E0,-1.029753616E1,4.410727844E0
3.400240671E1,-1.829196167E0,-8.758436737E0,5.425018616E0
3.401235871E1,-1.661095734E0,-7.735913086E0,5.311404877E0
3.402230971E1,-1.085692291E0,-7.362739105E0,4.649032288E0
3.403226171E1,-3.667373657E-1,-7.148085480E0,4.268972626E0
3.404221271E1,5.764512634E-1,-7.234605560E0,4.087250519E0
3.405216471E1,1.275796967E0,-7.599696350E0,3.652255096E0
3.406211671E1,1.255139923E0,-8.011789398E0,3.166964264E0
3.407206771E1,9.253756714E-1,-8.284073181E0,3.171604614E0
3.408201971E1,7.244934082E-1,-8.325836334E0,3.322341156E0
3.409197071E1,8.991801453E-1,-8.148455200E0,3.492686920E0
3.410192271E1,1.019829254E0,-7.729027405E0,3.682492218E0
3.411187471E1,1.200952606E0,-7.247179413E0,3.730242920E0
3.412182571E1,1.385518799E0,-6.829398193E0,3.602109375E0
3.413177771E1,1.715133362E0,-6.472689972E0,3.279679871E0
3.414172871E1,2.026036835E0,-5.970933380E0,2.881657562E0
3.415168071E1,2.122436371E0,-5.428910522E0,2.576142883E0
3.416163175E1,1.968256989E0,-5.086123352E0,2.614014130E0
3.417158375E1,1.446741486E0,-5.155279541E0,2.866089935E0
3.418153575E1,7.951464844E-1,-5.287604370E0,3.159330139E0
3.419148675E1,7.140151978E-2,-5.026247864E0,3.256328430E0
3.420143875E1,-5.825885010E-1,-4.657115479E0,3.261417847E0
3.421138975E1,-1.015787659E0,-4.639152832E0,3.708538055E0
3.422134175E1,-1.206042023E0,-4.720583496E0,4.211043091E0
3.423129275E1,-8.746311951E-1,-5.147346039E0,4.714446259E0
3.424124475E1,-2.579136658E-1,-5.916147308E0,4.838837585E0
3.425119675E1,3.667373657E-1,-6.851252747E0,4.727618866E0
3.426114775E1,8.372090149E-1,-7.545808411E0,4.254752197E0
3.427109975E1,1.139729919E0,-7.891140289E0,3.733236694E0
3.428105075E1,1.474882965E0,-7.860903168E0,3.600911865E0
3.429100275E1,1.726659393E0,-7.420069885E0,3.544928284E0
3.430095475E1,2.040706329E0,-6.866820374E0,3.488196259E0
3.431090575E1,2.132615204E0,-6.314319305E0,3.721860352E0
3.432085775E1,2.123035126E0,-5.933361511E0,4.541406097E0
3.433080875E1,2.064207458E0,-6.037245483E0,5.586083679E0
3.434076075E1,1.733545074E0,-6.693331146E0,5.708529053E0
3.435071175E1,1.124461670E0,-7.692503357E0,5.061873779E0
3.436066375E1,8.888516235E-1,-8.851393433E0,4.194128265E0
3.437061575E1,1.237027588E0,-1.018571869E1,3.027753754E0
3.438056675E1,1.462159424E0,-1.172062683E1,2.057321777E0
3.439051875E1,1.215771790E0,-1.358125763E1,2.604583740E0
3.440046975E1,1.441352692E0,-1.588002731E1,4.585264893E0
3.441042175E1,2.490371246E0,-1.741493546E1,5.549559631E0
3.442037275E1,2.480940857E0,-1.764575546E1,4.017944641E0
3.443032475E1,2.809806976E0,-1.742631180E1,2.543810120E0
3.444027675E1,3.405418396E0,-1.598495911E1,2.120490417E0
3.445022775E1,4.348906403E0,-1.431563049E1,1.253343658E0
3.446017975E1,6.016438751E0,-1.461156509E1,4.680766296E-1
3.447013075E1,7.654632111E0,-1.611952927E1,1.197360077E0
3.448008275E1,7.398215332E0,-1.630065262E1,1.986369324E0
3.449003475E1,5.942043457E0,-1.530716858E1,2.713108063E0
3.449998575E1,5.225184174E0,-1.390263931E1,3.634591827E0
3.450993775E1,4.577331390E0,-1.254137009E1,3.317850494E0
3.451988875E1,3.988306274E0,-1.144564865E1,3.038830719E0
3.452984075E1,3.517834625E0,-1.052416489E1,2.872676239E0
3.453979175E1,3.063828735E0,-9.934541016E0,2.755919037E0
3.454974375E1,1.968256989E0,-9.552834778E0,2.555635529E0
3.455969575E1,1.565444641E0,-9.901759186E0,2.747536469E0
3.456964675E1,2.054028625E0,-1.032193542E1,2.062860260E0
3.457959875E1,2.508483582E0,-1.037717056E1,1.334325256E0
3.458954975E1,2.947670288E0,-1.008078690E1,1.681004333E0
3.459950175E1,3.113824768E0,-9.483977966E0,1.895508270E0
3.460945275E1,2.629132690E0,-8.690328369E0,1.934127960E0
3.461940475E1,1.777852936E0,-7.866291962E0,1.902843018E0
3.462935675E1,9.961784363E-1,-7.204667816E0,1.734592896E0
3.463930775E1,5.571414185E-1,-6.814878387E0,1.578317871E0
3.464925975E1,4.019142151E-1,-6.661297760E0,1.497635651E0
3.465921075E1,3.861968994E-1,-6.528074799E0,1.692680054E0
3.466916275E1,5.590873718E-1,-6.484964447E0,2.015109558E0
3.467911475E1,7.029382324E-1,-6.513554993E0,2.384391632E0
3.468906575E1,8.717871094E-1,-6.736142120E0,2.722837830E0
3.469901775E1,1.080752563E0,-7.115004272E0,2.579286346E0
3.470896875E1,1.330433350E0,-7.553292847E0,2.174228668E0
3.471892075E1,1.682351532E0,-7.977061615E0,1.947599945E0
3.472887175E1,1.875599670E0,-8.213869171E0,2.058668976E0
3.473882375E1,1.852397919E0,-8.472082214E0,1.925146637E0
3.474877575E1,1.607507172E0,-8.489296417E0,2.224673767E0
3.475872675E1,1.125509491E0,-8.416098633E0,2.636317749E0
3.476867875E1,7.848179626E-1,-8.260122986E0,2.890489197E0
3.477862975E1,4.649331665E-1,-8.010591888E0,3.302582245E0
3.478858175E1,2.912942505E-1,-7.691605225E0,3.788621521E0
3.479853375E1,2.025288391E-1,-7.509733429E0,4.166735229E0
3.480848475E1,4.730163574E-2,-7.397017822E0,4.501588898E0
3.481843675E1,-6.152206421E-2,-7.586972809E0,4.575235748E0
3.482838775E1,5.089416504E-3,-7.981701965E0,4.305346985E0
3.483833975E1,2.125579834E-1,-8.255033569E0,4.037703552E0
3.484829075E1,1.253193970E0,-8.542435913E0,4.620441742E0
3.485824275E1,1.748513947E0,-8.523575134E0,4.658013611E0
3.486819475E1,2.545157318E0,-8.426277466E0,5.154830475E0
3.487814575E1,3.239563293E0,-8.277935944E0,5.082830200E0
3.488809775E1,3.725752258E0,-7.943980408E0,4.164789276E0
3.489804875E1,4.666396179E0,-8.076155548E0,3.630699921E0
3.490800075E1,6.499633942E0,-9.220076752E0,2.888842621E0
3.491795275E1,7.640561371E0,-1.115809662E1,1.648970947E0
3.492790375E1,7.517217865E0,-1.356479187E1,8.436456299E-1
3.493785575E1,5.746999054E0,-1.498833160E1,6.668632507E-1
3.494780675E1,2.650388489E0,-1.487935822E1,-6.137237549E-2
3.495775875E1,9.041198730E-1,-1.487636444E1,-4.116439819E-2
3.496771075E1,3.562591553E-1,-1.386012772E1,1.635648651E0
3.497766175E1,5.538482666E-3,-1.154010223E1,2.907553711E0
3.498761375E1,6.393205261E-1,-9.251212006E0,2.380350037E0
3.499756475E1,1.227896576E0,-7.473209381E0,1.065933380E0
3.500751675E1,1.736538849E0,-6.741830292E0,1.588197327E-1
3.501746775E1,2.127974854E0,-6.579717407E0,1.751358032E-2
3.502741975E1,1.840123444E0,-6.735543365E0,5.779481506E-1
3.503737175E1,1.442999268E0,-7.306007080E0,1.350791016E0
3.504732275E1,1.227746887E0,-8.052504730E0,2.272125092E0
3.505727475E1,1.112486572E0,-9.133257294E0,2.800077209E0
3.506722575E1,6.011499023E-1,-1.024724075E1,2.943479004E0
3.507717775E1,-2.426454163E-1,-1.129730713E1,3.232078857E0
3.508712975E1,-1.102756805E0,-1.194261520E1,3.469485168E0
3.509708075E1,-1.838177490E0,-1.210652435E1,3.377127228E0
3.510703275E1,-2.477048950E0,-1.171104675E1,2.692900085E0
3.511698375E1,-2.862497406E0,-1.110615463E1,1.944007416E0
3.512693575E1,-2.596350861E0,-1.056023987E1,1.430126038E0
3.513688675E1,-1.899849243E0,-1.003468277E1,1.635948029E0
3.514683875E1,-1.007554779E0,-9.516460419E0,2.282752991E0
3.515679158E1,-2.625540161E-1,-8.951984253E0,3.084785156E0
3.516674258E1,7.200027466E-2,-8.673413544E0,3.381318512E0
3.517669458E1,-1.414558411E-1,-8.705147552E0,3.307372284E0
3.518664558E1,-2.874023438E-1,-8.808133392E0,3.277584229E0
3.519659758E1,-1.438508606E-1,-8.788075104E0,3.101400604E0
3.520654958E1,2.330653381E-1,-8.733289032E0,3.024610291E0
3.521650058E1,6.195616150E-1,-8.685238953E0,3.220403137E0
3.522645258E1,9.035211182E-1,-8.589288483E0,3.382366333E0
3.523640358E1,1.035396881E0,-8.548124084E0,3.228336639E0
3.524635558E1,1.091081085E0,-8.683891754E0,2.789898376E0
3.525630758E1,1.118025055E0,-9.035061493E0,2.374362488E0
3.526625858E1,1.045575714E0,-9.418713684E0,2.179018707E0
3.527621058E1,8.921447754E-1,-9.668394470E0,2.117796021E0
3.528616158E1,8.711883545E-1,-9.780211945E0,2.151775360E0
3.529611358E1,8.294252014E-1,-9.778715057E0,2.072590027E0
3.530606458E1,8.431965637E-1,-9.741891632E0,2.111958160E0
3.531601658E1,8.024812317E-1,-9.622589722E0,2.214794312E0
3.532596858E1,8.506809998E-1,-9.459878082E0,2.280507660E0
3.533591958E1,9.165440369E-1,-9.244925079E0,2.120789795E0
3.534587158E1,9.595046997E-1,-9.101074219E0,1.949994965E0
3.535582258E1,9.479786682E-1,-9.120533752E0,1.957329712E0
3.536577458E1,7.954458618E-1,-9.219178619E0,2.100432129E0
3.537572658E1,6.436614990E-1,-9.239087219E0,2.258054352E0
3.538567758E1,5.776487732E-1,-9.210197296E0,2.309247894E0
3.539562958E1,5.569917297E-1,-9.358089752E0,2.255958710E0
3.540558058E1,5.269042969E-1,-9.568851471E0,2.347119141E0
3.541553258E1,3.858975220E-1,-9.672286377E0,2.492167511E0
3.542548358E1,3.194357300E-1,-9.727072449E0,2.612517242E0
3.543543558E1,3.519181824E-1,-9.761800232E0,2.537672882E0
3.544538758E1,3.673361206E-1,-9.734556885E0,2.338137817E0
3.545533858E1,3.317102051E-1,-9.693691864E0,2.139500885E0
3.546529058E1,2.677931213E-1,-9.669442291E0,2.059866486E0
3.547524158E1,1.561253357E-1,-9.571845245E0,2.131268005E0
3.548519358E1,1.463955688E-1,-9.486223297E0,2.314337311E0
3.549514558E1,2.207908630E-1,-9.382339325E0,2.446662140E0
3.550509658E1,3.899391174E-1,-9.330397339E0,2.523003387E0
3.551504858E1,4.264631653E-1,-9.389075317E0,2.575394440E0
3.552499958E1,2.652484131E-1,-9.338630219E0,2.603835297E0
3.553495158E1,1.612147522E-1,-9.269923096E0,2.666854248E0
3.554490358E1,1.933978271E-1,-9.373058624E0,2.666854248E0
3.555485458E1,2.258802795E-1,-9.473200378E0,2.578687592E0
3.556480658E1,2.101629639E-1,-9.511221313E0,2.429298248E0
3.557475758E1,2.531236267E-1,-9.460925903E0,2.394869843E0
3.558470958E1,2.737806702E-1,-9.376351776E0,2.308499451E0
3.559466158E1,3.469784546E-1,-9.432485046E0,2.238295441E0
3.560461258E1,4.013154602E-1,-9.588311005E0,2.328707428E0
3.561456458E1,2.930905151E-1,-9.699829102E0,2.463127899E0
3.562451558E1,1.408570862E-1,-9.644444275E0,2.566113739E0
3.563446758E1,6.212081909E-2,-9.477990417E0,2.455942841E0
3.564441858E1,5.448669434E-2,-9.384734344E0,2.311493225E0
3.565437058E1,6.661148071E-2,-9.426497498E0,2.300565948E0
3.566432258E1,5.194198608E-2,-9.479038239E0,2.371069336E0
3.567427358E1,2.634521484E-2,-9.430090027E0,2.357597351E0
3.568422558E1,1.296304321E-1,-9.317075043E0,2.288890228E0
3.569417658E1,2.454895020E-1,-9.339528351E0,2.228565674E0
3.570412858E1,2.833607483E-1,-9.461674347E0,2.458337860E0
3.571408058E1,1.874102783E-1,-9.526339874E0,2.650837555E0
3.572403158E1,1.187031555E-1,-9.495354309E0,2.619253235E0
3.573398358E1,1.306782532E-1,-9.372609558E0,2.395618286E0
3.574393458E1,2.724334717E-1,-9.294172668E0,2.240241394E0
3.575388658E1,4.176315308E-1,-9.403146057E0,2.282902679E0
3.576383858E1,4.507127380E-1,-9.600286102E0,2.448159027E0
3.577378958E1,3.625460815E-1,-9.676327972E0,2.464924164E0
3.578374158E1,2.963836670E-1,-9.611213379E0,2.295775909E0
3.579369258E1,3.062631226E-1,-9.541907501E0,2.130070496E0
3.580364458E1,2.977308655E-1,-9.579629059E0,2.199675751E0
3.581359558E1,1.869612122E-1,-9.621392212E0,2.477348328E0
3.582354758E1,9.520202637E-2,-9.581874390E0,2.664908295E0
3.583349958E1,3.263214111E-2,-9.447753296E0,2.620301056E0
3.584345058E1,-4.266128540E-2,-9.310937805E0,2.425556030E0
3.585340258E1,1.586700439E-1,-9.388177185E0,2.463576965E0
3.586335358E1,1.318757629E-1,-9.460476837E0,2.630030823E0
3.587330558E1,2.799179077E-1,-9.464817810E0,2.839445343E0
3.588325758E1,1.514849854E-1,-9.320068817E0,2.583627319E0
3.589320858E1,1.531315613E-1,-9.355844421E0,2.284249878E0
3.590316058E1,3.390449524E-1,-9.331744537E0,2.138153687E0
3.591311158E1,4.191284180E-1,-9.275162201E0,2.117047577E0
3.592306358E1,4.445755005E-1,-9.328301697E0,2.150877228E0
3.593301458E1,4.730163574E-1,-9.517208862E0,2.154320068E0
3.594296658E1,5.201683044E-1,-9.625284119E0,2.200424194E0
3.595291858E1,4.861889648E-1,-9.641899567E0,2.269430695E0
3.596286958E1,2.323168945E-1,-9.751920776E0,2.248923340E0
3.597282158E1,1.526824951E-2,-9.811496887E0,2.193388824E0
3.598277258E1,-7.229965210E-2,-9.705367584E0,2.258653107E0
3.599272458E1,-4.550537109E-2,-9.536967773E0,2.198777618E0
3.600267658E1,1.047821045E-2,-9.571695557E0,2.223476257E0
3.601262758E1,-8.232879639E-3,-9.738299103E0,2.283651123E0
3.602257958E1,-1.101708984E-1,-9.727371826E0,2.289488983E0
3.603253058E1,-7.604187012E-2,-9.704020386E0,2.152074738E0
3.604248258E1,6.885681152E-2,-9.720635834E0,2.183209991E0
3.605243458E1,6.526428223E-2,-9.628277893E0,2.363884277E0
3.606238558E1,5.224136353E-2,-9.485923920E0,2.483036499E0
3.607233758E1,1.104702759E-1,-9.464668121E0,2.493065643E0
3.608228858E1,8.158035278E-2,-9.407636719E0,2.278412018E0
3.609224058E1,1.908531189E-1,-9.599387970E0,2.358944550E0
3.610219258E1,-4.251159668E-2,-9.529034271E0,2.327210541E0
3.611214358E1,-3.876937866E-2,-9.105564880E0,2.633922729E0
3.612209558E1,2.664459229E-1,-9.161997528E0,2.777923279E0
3.613204658E1,3.611988831E-1,-9.838590546E0,2.621797943E0
3.614199858E1,1.594184875E-1,-1.003483246E1,2.126477966E0
3.615195058E1,3.471281433E-1,-9.724378052E0,2.077080688E0
3.616190083E1,3.647914124E-1,-9.481882324E0,2.086960144E0
3.617185283E1,5.272036743E-1,-9.633516998E0,2.342778168E0
3.618180383E1,5.057981873E-1,-9.775122528E0,2.245480499E0
3.619175583E1,4.544549561E-1,-9.726174316E0,1.971400452E0
3.620170683E1,5.993536377E-1,-9.764943695E0,1.903591461E0
3.621165883E1,7.005432129E-1,-9.825417938E0,1.757495270E0
3.622161083E1,5.038522339E-1,-9.710007935E0,1.890867920E0
3.623156183E1,3.350033569E-1,-9.012009430E0,2.165995789E0
3.624151383E1,5.533992004E-1,-8.865613861E0,2.491269379E0
3.625146483E1,9.575587463E-1,-9.408834229E0,2.657872925E0
3.626141683E1,8.785231018E-1,-9.757608948E0,2.360591125E0
3.627136883E1,5.845344543E-1,-9.758207703E0,2.140698395E0
3.628131983E1,7.662565613E-1,-9.798623657E0,2.082619171E0
3.629127183E1,2.529739380E-1,-9.612859955E0,1.627715149E0
3.630122283E1,1.531315613E-1,-9.260043640E0,1.276695099E0
3.631117483E1,6.297404480E-1,-9.187594299E0,1.474433899E0
3.632112683E1,1.027762756E0,-9.983489227E0,2.520608368E0
3.633107783E1,7.394622803E-2,-9.565708008E0,1.910926208E0
3.634102983E1,5.779481506E-1,-8.971443787E0,1.788331146E0
3.635098083E1,1.034049683E0,-9.129814453E0,2.638263702E0
3.636093283E1,8.604107666E-1,-9.572294312E0,2.335144043E0
3.637088383E1,4.237687683E-1,-9.840087433E0,1.610351257E0
3.638083583E1,6.376739502E-2,-9.296417999E0,1.234482880E0
3.639078783E1,3.987707520E-1,-9.079818420E0,1.287472687E0
3.640073883E1,3.162922668E-1,-9.390721893E0,1.334474945E0
3.641069083E1,-6.316864014E-2,-9.389225006E0,1.225202179E0
3.642064183E1,-4.056564331E-2,-9.289382629E0,1.058299255E0
3.643059383E1,1.460961914E-1,-9.347611542E0,1.028211823E0
3.644054583E1,4.161346436E-1,-9.779164124E0,1.453477478E0
3.645049683E1,4.460723877E-1,-1.025861710E1,1.897454224E0
3.646044883E1,5.426216125E-1,-1.045934967E1,2.135159912E0
3.647039983E1,8.418493652E-1,-1.034887939E1,1.960173798E0
3.648035183E1,1.054257660E0,-1.004441254E1,1.621278534E0
3.649030383E1,9.568103027E-1,-9.861792297E0,1.509461060E0
3.650025483E1,6.047424316E-1,-9.356293488E0,1.251547394E0
3.651020683E1,7.168592834E-1,-9.427994385E0,1.088686066E0
3.652015783E1,7.698490906E-1,-9.294621735E0,1.301244049E0
3.653010983E1,7.861651611E-1,-9.473050690E0,1.276246033E0
3.654006183E1,6.155200195E-1,-9.475296021E0,1.452579346E0
3.655001283E1,5.502557373E-1,-9.595496063E0,1.745520172E0
3.655996483E1,4.909790039E-1,-9.663454742E0,1.874102783E0
3.656991583E1,4.839436340E-1,-9.639803925E0,1.916464691E0
3.657986783E1,4.061054993E-1,-9.599986725E0,1.722468109E0
3.658981983E1,2.010319519E-1,-9.676777039E0,1.707050171E0
3.659977083E1,-4.984634399E-2,-9.735155640E0,1.867366791E0
3.660972283E1,7.289840698E-2,-9.706714783E0,2.219434662E0
3.661967383E1,5.194198608E-1,-9.680519257E0,2.371817780E0
3.662962583E1,1.092877350E0,-9.668993225E0,2.204765167E0
3.663957683E1,1.173858948E0,-9.499695282E0,1.650767212E0
3.664952883E1,7.691006470E-1,-9.300459595E0,9.883946228E-1
3.665948083E1,3.302133179E-1,-9.329499207E0,7.731422424E-1
3.666943183E1,2.574645996E-2,-9.524393921E0,8.896000671E-1
3.667938383E1,5.059478760E-2,-9.780211945E0,1.094972992E0
3.668933483E1,1.474433899E-1,-9.962233429E0,1.366358643E0
3.669928683E1,2.830613708E-1,-9.987231445E0,1.646426239E0
3.670923883E1,4.224215698E-1,-9.959389343E0,1.796564026E0
3.671918983E1,4.622387695E-1,-9.867929535E0,1.843566284E0
3.672914183E1,3.959266663E-1,-9.671388245E0,1.657802582E0
3.673909283E1,3.080593872E-1,-9.642348633E0,1.393003235E0
