"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.082288833E0,1.803749084E0,-9.241033173E0,2.205363922E0
4.092240833E0,1.844464417E0,-9.257498932E0,2.158361664E0
4.102192833E0,1.852996674E0,-9.310937805E0,2.134860535E0
4.112144833E0,1.853745117E0,-9.391919403E0,2.102527771E0
4.122097833E0,1.808988190E0,-9.449848938E0,2.086062012E0
4.132049833E0,1.773062897E0,-9.460476837E0,2.070344696E0
4.142001833E0,1.749711456E0,-9.452543335E0,2.068249054E0
4.151953833E0,1.728455658E0,-9.436526642E0,2.120640106E0
4.161905833E0,1.737137604E0,-9.417815552E0,2.196831665E0
4.171857833E0,1.768422546E0,-9.357490997E0,2.216291199E0
4.181809833E0,1.810335388E0,-9.287286987E0,2.187700653E0
4.191761833E0,1.858984222E0,-9.288334808E0,2.135309601E0
4.201714833E0,1.871408386E0,-9.356443176E0,2.085612946E0
4.211666833E0,1.844015350E0,-9.374256134E0,2.070195007E0
4.221618833E0,1.852996674E0,-9.364676056E0,2.134411469E0
4.231570833E0,1.917512512E0,-9.344318390E0,2.199975128E0
4.241522833E0,1.982776794E0,-9.329648895E0,2.215542755E0
4.251474833E0,1.976040802E0,-9.319619751E0,2.266885986E0
4.261426833E0,1.953288116E0,-9.302704926E0,2.329156494E0
4.271378833E0,1.969155121E0,-9.289083252E0,2.389780426E0
4.281330833E0,2.052382050E0,-9.271120605E0,2.389780426E0
4.291283833E0,2.108964386E0,-9.301058350E0,2.355202332E0
4.301235833E0,2.134710846E0,-9.323960724E0,2.334096222E0
4.311187833E0,2.161804504E0,-9.361083527E0,2.354902954E0
4.321139833E0,2.193688202E0,-9.421557770E0,2.445015564E0
4.331091833E0,2.253414001E0,-9.407936096E0,2.541864166E0
4.341043833E0,2.360142059E0,-9.352700958E0,2.508483582E0
4.350995833E0,2.475402374E0,-9.287286987E0,2.348017273E0
4.360947833E0,2.502046967E0,-9.224866791E0,2.301314392E0
4.370899833E0,2.436483307E0,-9.208850098E0,2.390977936E0
4.380852833E0,2.305206299E0,-9.153614960E0,2.500250702E0
4.390804833E0,2.153721313E0,-9.077872467E0,2.546205139E0
4.400756833E0,2.035317535E0,-9.070238342E0,2.367476807E0
4.410708833E0,1.936522980E0,-9.106912079E0,2.085912323E0
4.420660833E0,1.839524689E0,-9.207652588E0,1.886377258E0
4.430612833E0,1.688788147E0,-9.344468079E0,1.824705505E0
4.440564833E0,1.529818726E0,-9.466763763E0,1.834734650E0
4.450517000E0,1.393302612E0,-9.545949097E0,1.866768036E0
4.460469000E0,1.290466461E0,-9.574839020E0,1.881138153E0
4.470422000E0,1.196312256E0,-9.542057190E0,1.894161072E0
4.480374000E0,1.140927429E0,-9.483828278E0,1.942510529E0
4.490326000E0,1.112336884E0,-9.443112946E0,2.033072205E0
4.500278000E0,1.061592407E0,-9.425299988E0,2.076481934E0
4.510230000E0,1.071322174E0,-9.408684540E0,2.035018158E0
4.520182000E0,1.169667664E0,-9.428293762E0,1.944755859E0
4.530134000E0,1.262774048E0,-9.436975708E0,1.834135895E0
4.540086000E0,1.338366852E0,-9.467512207E0,1.807042236E0
4.550038000E0,1.378483429E0,-9.530231781E0,1.749262390E0
4.559991000E0,1.339115295E0,-9.606872406E0,1.722468109E0
4.569943000E0,1.312021637E0,-9.633966064E0,1.754800873E0
4.579895000E0,1.333427124E0,-9.617200928E0,1.892065430E0
4.589847000E0,1.330283661E0,-9.568851471E0,1.934127960E0
4.599799000E0,1.397942963E0,-9.466464386E0,1.942510529E0
4.609751000E0,1.558858337E0,-9.393715668E0,1.888472900E0
4.619703000E0,1.695823517E0,-9.366322632E0,1.867815857E0
4.629655000E0,1.753004608E0,-9.382189636E0,1.887425079E0
4.639608000E0,1.803000641E0,-9.309141541E0,2.250719604E0
4.649560000E0,1.817221069E0,-9.332792358E0,2.202070770E0
4.659512000E0,1.987117767E0,-9.298363953E0,2.254761200E0
4.669464000E0,2.317331085E0,-9.018296356E0,2.652783508E0
4.679416000E0,2.586920471E0,-8.953481140E0,2.505489807E0
4.689368000E0,2.697091370E0,-8.974138184E0,2.475851440E0
4.699320000E0,2.568957825E0,-8.976982269E0,3.106040955E0
4.709272000E0,2.270777893E0,-8.943901062E0,3.761976929E0
4.719225000E0,1.720372467E0,-9.226812744E0,3.847598877E0
4.729177000E0,1.313668213E0,-9.833201752E0,3.531605988E0
4.739129000E0,9.259744263E-1,-1.013437546E1,3.011138306E0
4.749081000E0,1.310973816E0,-9.922715607E0,2.384391632E0
4.759033000E0,2.411485291E0,-9.363179169E0,1.800156555E0
4.768985000E0,3.329077148E0,-8.701854401E0,1.077010345E0
4.778937000E0,3.288212128E0,-8.152347107E0,9.363029480E-1
4.788889000E0,2.800975342E0,-8.215665436E0,1.472038879E0
4.798841000E0,2.321372681E0,-8.894354095E0,2.073039093E0
4.808794000E0,1.455872498E0,-9.375453644E0,2.375709686E0
4.818746000E0,8.722361755E-1,-9.607770538E0,2.376158752E0
4.828698000E0,7.117698669E-1,-9.682465210E0,2.212249603E0
4.838650000E0,7.776329041E-1,-9.610614624E0,2.086810455E0
4.848602000E0,9.551637268E-1,-9.533674622E0,1.918859711E0
4.858554000E0,1.084494781E0,-9.534423065E0,1.799557800E0
4.868506000E0,1.011446686E0,-9.689350891E0,1.674418030E0
4.878458000E0,8.099656677E-1,-9.807455292E0,1.524429932E0
4.888411000E0,7.307803345E-1,-9.861792297E0,1.545386353E0
4.898363000E0,6.965016174E-1,-9.816885681E0,1.594783630E0
4.908315000E0,6.981481934E-1,-9.825867004E0,1.532962189E0
4.918267000E0,2.017803955E-1,-1.013407608E1,8.424481201E-1
4.928219000E0,3.614982605E-1,-1.054661819E1,1.592687988E0
4.938171000E0,1.031205597E0,-9.840835876E0,1.586700439E0
4.948123000E0,1.176253967E0,-9.400002594E0,3.689826965E-1
4.958075000E0,1.664089508E0,-9.441316681E0,2.295326843E0
4.968027000E0,1.403930511E0,-9.165739746E0,2.384840698E0
4.977980000E0,1.650916901E0,-9.693093109E0,2.276615753E0
4.987932000E0,1.491199036E0,-1.008976822E1,2.261796570E0
4.997884000E0,1.129251709E0,-9.770781555E0,1.622176666E0
5.007836000E0,1.823208618E0,-9.670939178E0,2.638413391E0
5.017788000E0,1.873504028E0,-9.959389343E0,3.028651886E0
5.027740000E0,1.771116943E0,-9.498497772E0,2.935395813E0
5.037692000E0,1.835034027E0,-8.759334869E0,2.348915405E0
5.047644000E0,2.867586823E0,-8.967701569E0,2.862796783E0
5.057597000E0,3.060535583E0,-9.813592529E0,2.614762573E0
5.067549000E0,2.327060852E0,-9.576635284E0,2.611319733E0
5.077501000E0,2.363884277E0,-9.247320099E0,2.730921021E0
5.087453000E0,2.222129059E0,-9.083560638E0,2.501148834E0
5.097405000E0,2.252665558E0,-9.005722504E0,2.535876617E0
5.107357000E0,2.072140961E0,-9.015302582E0,2.620001678E0
5.117309000E0,1.811083832E0,-8.900641022E0,2.635868683E0
5.127261000E0,2.003583527E0,-8.900790710E0,2.883902893E0
5.137214000E0,2.268233185E0,-9.189091187E0,2.935395813E0
5.147166000E0,2.431543579E0,-9.519454193E0,3.067271576E0
5.157118000E0,2.268233185E0,-9.639803925E0,2.765050049E0
5.167070000E0,2.092798004E0,-9.257349243E0,2.592159576E0
5.177022000E0,2.176174622E0,-8.973539429E0,2.346370697E0
5.186974000E0,2.268233185E0,-9.091494141E0,2.169887695E0
5.196926000E0,2.123035126E0,-9.049281921E0,2.310445404E0
5.206878000E0,2.244432678E0,-9.051078186E0,2.596051483E0
5.216830000E0,2.456242218E0,-9.159452820E0,2.825374603E0
5.226783000E0,2.588567047E0,-8.900641022E0,2.469863892E0
5.236735000E0,2.930456085E0,-8.953032074E0,2.105521545E0
5.246687000E0,3.111729126E0,-9.968520355E0,2.829865265E0
5.256639000E0,2.471061401E0,-9.169481964E0,1.849104767E0
5.266591000E0,2.329156494E0,-8.399782562E0,2.180515594E0
5.276543000E0,2.774181061E0,-7.983348541E0,1.993853760E0
5.286495000E0,3.234024811E0,-9.231752472E0,2.432890778E0
5.296447000E0,3.132386169E0,-9.741891632E0,3.670966187E0
5.306400000E0,2.348316650E0,-8.603808289E0,3.929777985E0
5.316352000E0,2.303260345E0,-7.769143982E0,3.503165131E0
5.326304000E0,2.599793701E0,-8.003855896E0,2.744692383E0
5.336256000E0,2.614912262E0,-8.447682953E0,2.647843781E0
5.346208000E0,2.726130981E0,-8.827892303E0,2.864143982E0
5.356160000E0,2.701731720E0,-9.170080719E0,2.919977875E0
5.366112000E0,2.539918213E0,-9.337881775E0,2.737657013E0
5.376064000E0,2.425106964E0,-9.539662170E0,2.489622803E0
5.386017000E0,2.220183105E0,-9.866881714E0,2.468965759E0
5.395969000E0,1.814676361E0,-1.003109024E1,2.797083435E0
5.405921000E0,1.591041412E0,-9.923464050E0,2.817291412E0
5.415873000E0,1.741328888E0,-9.727371826E0,2.778072968E0
5.425825000E0,1.786085815E0,-9.417516174E0,2.555336151E0
5.435777000E0,1.821711731E0,-9.198820953E0,2.352058868E0
5.445729000E0,2.174677734E0,-9.208101654E0,2.566712494E0
5.455681458E0,2.117796021E0,-9.061706085E0,2.318678284E0
5.465634458E0,1.860630798E0,-8.645870819E0,1.742227020E0
5.475586458E0,2.018402710E0,-8.629405060E0,1.747017059E0
5.485538458E0,1.982627106E0,-8.857081604E0,2.015259247E0
5.495490458E0,1.849853210E0,-9.192534027E0,2.310295715E0
5.505442458E0,1.688488770E0,-9.495204620E0,2.281256104E0
5.515394458E0,1.559307404E0,-9.561067657E0,2.008972321E0
5.525346458E0,1.411115570E0,-9.521400146E0,1.807790680E0
5.535298458E0,1.266965332E0,-9.563462677E0,1.825154572E0
5.545251458E0,1.275647278E0,-9.517059174E0,1.829196167E0
5.555203458E0,1.575174408E0,-9.668244781E0,1.958976288E0
5.565155458E0,1.575773163E0,-9.819879456E0,2.081721039E0
5.575107458E0,1.669478302E0,-9.763895874E0,2.175575867E0
5.585059458E0,1.753004608E0,-9.641600189E0,2.155218201E0
5.595011458E0,1.620679779E0,-9.459129639E0,1.964963837E0
5.604963458E0,1.737287292E0,-9.178612976E0,1.983525238E0
5.614915458E0,2.047592010E0,-9.151968384E0,2.152224426E0
5.624868458E0,2.062560883E0,-9.232949982E0,2.174228668E0
5.634820458E0,2.023342438E0,-9.306746521E0,2.400857391E0
5.644772458E0,1.965412903E0,-9.402098236E0,2.512225800E0
5.654724458E0,1.733545074E0,-9.242979126E0,2.377805328E0
5.664676458E0,2.084714813E0,-9.341773682E0,2.699935455E0
5.674628458E0,1.743723907E0,-9.360784149E0,2.272574158E0
5.684580458E0,1.566642151E0,-9.149872742E0,1.967358856E0
5.694532458E0,1.718875580E0,-9.184151459E0,2.157463531E0
5.704485458E0,1.757644958E0,-9.229207764E0,2.225422211E0
5.714437458E0,2.116149445E0,-9.345066833E0,2.500250702E0
5.724389458E0,2.475402374E0,-9.406139832E0,2.633473663E0
5.734341458E0,2.520458679E0,-9.304501190E0,2.407443695E0
5.744293458E0,2.499951324E0,-9.192983093E0,2.276615753E0
5.754245458E0,2.481838989E0,-9.194779358E0,2.111658783E0
5.764197458E0,2.487676849E0,-9.281748505E0,2.054926758E0
5.774150458E0,2.445464630E0,-9.443562012E0,2.118843842E0
5.784102458E0,2.187850342E0,-9.457183685E0,2.073488159E0
5.794054458E0,1.971101074E0,-9.457033997E0,2.115850067E0
5.804006458E0,1.968406677E0,-9.550439758E0,2.287243652E0
5.813958458E0,1.885179749E0,-9.503886566E0,2.156864777E0
5.823910458E0,1.982178040E0,-9.314081268E0,2.022743683E0
5.833862458E0,2.297422485E0,-9.298962708E0,2.405348053E0
5.843814458E0,2.285896454E0,-9.381590881E0,2.471360779E0
5.853766458E0,2.330503693E0,-9.496701508E0,2.178270264E0
5.863719458E0,2.059118042E0,-9.309141541E0,1.800006866E0
5.873671458E0,2.037263489E0,-9.257498932E0,2.186203766E0
5.883623458E0,2.308649139E0,-9.353299713E0,2.655028839E0
5.893575458E0,2.371069336E0,-9.413175201E0,2.395019531E0
5.903527458E0,2.124981079E0,-9.328152008E0,1.664089508E0
5.913479458E0,2.023492126E0,-9.390871582E0,1.532962189E0
5.923431458E0,2.070494385E0,-9.506580963E0,1.600471802E0
5.933384458E0,1.956880646E0,-9.510173492E0,1.559457092E0
5.943336458E0,1.908680878E0,-9.594298553E0,1.962269440E0
5.953288458E0,2.112107849E0,-9.518855438E0,2.319127350E0
5.963240458E0,2.503543854E0,-9.257349243E0,2.438429260E0
5.973192458E0,2.887196045E0,-8.985514526E0,2.436333618E0
5.983144458E0,2.944526825E0,-8.749305725E0,2.231409760E0
5.993096458E0,2.774480438E0,-8.539142761E0,1.968406677E0
6.003048458E0,2.601140900E0,-8.489595795E0,1.627715149E0
6.013001458E0,2.647095337E0,-8.648864594E0,1.332379303E0
6.022953458E0,2.740052032E0,-8.880582733E0,1.182840271E0
6.032905458E0,2.634820862E0,-9.183403015E0,1.267564087E0
6.042857458E0,2.255809021E0,-9.472302246E0,1.365610199E0
6.052809458E0,1.698068848E0,-9.701625366E0,1.413510590E0
6.062761458E0,1.264270935E0,-9.836794281E0,1.589544525E0
6.072713458E0,1.018931122E0,-9.966873779E0,1.710642700E0
6.082665458E0,8.373587036E-1,-9.746981049E0,1.859283600E0
6.092618458E0,1.169068909E0,-9.454489288E0,2.037113800E0
6.102570458E0,2.012415161E0,-9.322463837E0,2.507136383E0
6.112522458E0,2.348316650E0,-9.325307922E0,2.259251862E0
6.122474458E0,2.672692108E0,-9.554631042E0,2.010918274E0
6.132426458E0,2.852019196E0,-9.826914825E0,2.102827148E0
6.142378458E0,2.694546661E0,-9.647288361E0,2.029479675E0
6.152330458E0,3.032094727E0,-9.461075592E0,2.232307892E0
6.162283458E0,3.198548584E0,-9.264833679E0,2.281555481E0
6.172235458E0,2.991379395E0,-8.977880402E0,2.199526062E0
6.182187458E0,2.872676239E0,-8.988059235E0,2.274071045E0
6.192139458E0,2.629731445E0,-9.053622894E0,2.291285248E0
6.202091458E0,2.266436920E0,-9.176068268E0,2.289938049E0
6.212043458E0,2.230361938E0,-9.464368744E0,2.449506226E0
6.221995458E0,2.362387390E0,-9.628277893E0,2.702929230E0
6.231947458E0,2.301314392E0,-9.413773956E0,2.629282379E0
6.241900458E0,2.071093140E0,-9.097930756E0,2.260449371E0
6.251852458E0,2.123484192E0,-9.200317841E0,1.828298035E0
6.261804458E0,2.279609528E0,-9.218280487E0,1.664239197E0
6.271756458E0,2.356100464E0,-9.357341309E0,1.562301178E0
6.281708458E0,2.225422211E0,-9.392069092E0,1.653611298E0
6.291660458E0,2.038011932E0,-9.268426208E0,1.623972931E0
6.301612458E0,1.899998932E0,-8.898246002E0,1.378034363E0
6.311564458E0,1.939816132E0,-8.594078522E0,1.197809143E0
6.321517458E0,2.178869019E0,-8.486003265E0,1.325493622E0
6.331469458E0,2.378703461E0,-8.587342529E0,1.504371643E0
6.341421458E0,2.592458954E0,-8.879235535E0,1.681453400E0
6.351373458E0,2.479443970E0,-9.248667297E0,1.857038269E0
6.361325458E0,2.211052094E0,-9.532477112E0,1.951791229E0
6.371277458E0,2.082469482E0,-9.739646301E0,1.847308502E0
6.381229458E0,1.977837067E0,-9.836345215E0,1.628912659E0
6.391182458E0,1.885479126E0,-9.884994049E0,1.437011719E0
6.401134458E0,1.873953094E0,-9.899513855E0,1.381327515E0
6.411086458E0,1.784139862E0,-9.743837585E0,1.348096619E0
6.421038458E0,1.688339081E0,-9.494156799E0,1.312321014E0
6.430990458E0,1.728455658E0,-9.295819244E0,1.321751404E0
6.440942458E0,1.862127686E0,-9.278605042E0,1.502874756E0
6.450894458E0,2.185904388E0,-9.851912842E0,2.027084656E0
6.460846958E0,2.718796234E0,-1.141645935E1,2.789000244E0
6.470798958E0,1.682950287E0,-1.063029419E1,2.477797394E0
6.480750958E0,1.344354401E0,-8.925489349E0,1.373543701E0
6.490702958E0,2.014660492E0,-8.868008881E0,9.093589783E-1
6.500654958E0,2.265389099E0,-8.848399658E0,1.566941528E0
6.510606958E0,2.910098419E0,-8.728199615E0,2.537523193E0
6.520558958E0,3.015329590E0,-9.062903595E0,2.656825104E0
6.530510958E0,1.882036285E0,-9.572593689E0,2.489173737E0
6.540463958E0,1.938468933E0,-9.816137238E0,2.582280121E0
6.550415958E0,1.964814148E0,-9.157057800E0,2.098486176E0
6.560367958E0,2.392025757E0,-8.910670166E0,1.898052979E0
6.570319958E0,2.659519501E0,-9.076674957E0,2.152972870E0
6.580271958E0,2.672243042E0,-9.148375854E0,2.535128174E0
6.590223958E0,2.646047516E0,-9.073232117E0,2.452500000E0
6.600175958E0,2.493664398E0,-9.001830597E0,1.953587494E0
6.610127958E0,2.470612335E0,-8.829838257E0,1.547182617E0
6.620080958E0,2.579885101E0,-8.745114441E0,1.339714050E0
6.630032958E0,2.521356812E0,-8.845256195E0,1.419498138E0
6.639984958E0,2.190544739E0,-9.117539978E0,1.556613007E0
6.649936958E0,1.989961853E0,-9.456285553E0,1.656904449E0
6.659888958E0,1.935924225E0,-9.833052063E0,1.542841644E0
6.669840958E0,1.756148071E0,-1.003812561E1,1.402882690E0
6.679792958E0,1.516945496E0,-1.003273682E1,1.323847046E0
6.689745958E0,1.334025879E0,-9.959988098E0,1.291214905E0
6.699697958E0,1.205443268E0,-9.819729767E0,1.248403931E0
6.709649958E0,1.195414124E0,-9.613159332E0,1.224453735E0
6.719601958E0,1.273551636E0,-9.347761230E0,1.218316498E0
6.729553958E0,1.452130280E0,-9.187594299E0,1.236877899E0
6.739505958E0,1.628613281E0,-9.238937531E0,1.255139923E0
6.749457958E0,1.632954254E0,-9.322014771E0,1.259780273E0
6.759409958E0,1.761536865E0,-9.522148590E0,1.473835144E0
6.769362958E0,1.935924225E0,-9.520352325E0,1.581611023E0
6.779314958E0,2.120939484E0,-9.501341858E0,1.710942078E0
6.789266958E0,2.283501434E0,-9.573641510E0,1.801503754E0
6.799218958E0,2.345622253E0,-9.585766296E0,1.937720490E0
6.809170958E0,2.393672333E0,-9.556726685E0,1.962119751E0
6.819122958E0,2.374961243E0,-9.372609558E0,1.899100800E0
6.829074958E0,2.335443420E0,-9.125024414E0,1.856589203E0
6.839027958E0,2.487826538E0,-9.144933014E0,1.908082123E0
6.848979958E0,2.474055176E0,-9.418114929E0,1.886227570E0
6.858931958E0,2.509232025E0,-9.538764038E0,1.836979980E0
6.868883958E0,2.431992645E0,-9.481433258E0,1.746418304E0
6.878835958E0,2.196083221E0,-9.215885468E0,1.631457367E0
6.888787958E0,2.169738007E0,-9.172475739E0,1.480870514E0
6.898739958E0,2.169438629E0,-9.288634186E0,1.457369385E0
6.908692958E0,2.150727539E0,-9.316925354E0,1.470242615E0
6.918644958E0,2.217788086E0,-9.457333374E0,1.500928802E0
6.928596958E0,1.756148071E0,-9.183852081E0,1.751058655E0
6.938548958E0,1.629810791E0,-9.275162201E0,1.999092865E0
6.948500958E0,1.875449982E0,-9.482481079E0,1.768272858E0
6.958452958E0,2.128124542E0,-9.760752411E0,1.757495270E0
6.968404958E0,2.045646057E0,-9.746831360E0,1.824256439E0
6.978356958E0,2.025438080E0,-9.630074158E0,1.727258148E0
6.988309958E0,2.221380615E0,-9.524992676E0,1.592388611E0
6.998261958E0,2.370470581E0,-9.528734894E0,1.648970947E0
7.008213958E0,2.154020691E0,-9.451495514E0,1.805096283E0
7.018165958E0,1.700014801E0,-9.118887177E0,1.835632782E0
7.028117958E0,1.847907257E0,-9.152866516E0,1.963017883E0
7.038069958E0,2.136806488E0,-9.507778473E0,2.051633606E0
7.048021958E0,2.333796844E0,-9.649982758E0,2.058818665E0
7.057974958E0,2.410437469E0,-9.399104462E0,1.998194733E0
7.067926958E0,2.317480774E0,-9.252259827E0,2.007625122E0
7.077878958E0,2.422262878E0,-9.213191071E0,2.111209717E0
7.087830958E0,1.955533447E0,-8.772208099E0,1.523232422E0
7.097782958E0,2.233804779E0,-8.733588409E0,1.423390045E0
7.107734958E0,2.331401825E0,-9.114695892E0,1.464105377E0
7.117686958E0,2.226170654E0,-9.538913727E0,1.527872772E0
7.127639958E0,2.028880920E0,-9.749525757E0,1.501228180E0
7.137591958E0,1.924996948E0,-9.818831635E0,1.443148956E0
7.147543958E0,1.750010834E0,-9.778864746E0,1.384171600E0
7.157495958E0,1.569186859E0,-9.720486145E0,1.369801483E0
7.167447958E0,2.026934967E0,-1.032822235E1,1.745669861E0
7.177399958E0,1.894310760E0,-9.964927826E0,2.500699768E0
7.187351958E0,1.923949127E0,-9.166188812E0,1.851948853E0
7.197304958E0,6.994953918E-1,-7.916737061E0,1.764830017E-1
7.207256958E0,1.669328613E0,-7.955805817E0,4.117936707E-1
7.217208958E0,4.156257019E0,-8.372988281E0,1.676962738E0
7.227160958E0,4.086801453E0,-1.014949402E1,2.489473114E0
7.237112958E0,2.082768860E0,-1.058149567E1,2.729124756E0
7.247064958E0,1.851948853E0,-1.012838791E1,2.684517517E0
7.257016958E0,2.247576141E0,-1.015637970E1,2.154020691E0
7.266969958E0,2.247725830E0,-9.993668060E0,2.301164703E0
7.276921958E0,2.085313568E0,-9.788594513E0,2.219883728E0
7.286873958E0,1.676513672E0,-9.667196960E0,1.790426788E0
7.296825958E0,1.490749969E0,-9.440418549E0,1.889371033E0
7.306777958E0,1.425485687E0,-9.133406982E0,2.083217926E0
7.316729958E0,1.720821533E0,-8.688681793E0,1.925296326E0
7.326681958E0,2.061962128E0,-8.501121826E0,1.318757629E0
7.336634958E0,1.645827484E0,-8.194858704E0,9.566606140E-1
7.346586958E0,2.095193024E0,-8.631800079E0,1.338217163E0
7.356538958E0,1.985321503E0,-9.105415192E0,1.869462433E0
7.366490958E0,2.278112640E0,-9.711654510E0,2.411634979E0
7.376442958E0,2.224374390E0,-1.012988480E1,2.499352570E0
7.386394958E0,2.076931000E0,-1.026520340E1,2.386786652E0
7.396346958E0,1.979633331E0,-1.013003448E1,1.939516754E0
7.406298958E0,2.160457306E0,-9.867779846E0,1.647324371E0
7.416251958E0,2.248623962E0,-9.358089752E0,1.435963898E0
7.426203958E0,2.722388763E0,-8.700806580E0,1.514251099E0
7.436155958E0,2.823877716E0,-8.652606812E0,1.698517914E0
7.446107958E0,2.739752655E0,-9.081914063E0,1.674268341E0
7.456059458E0,2.746039581E0,-9.330996094E0,1.522034912E0
7.466011458E0,2.565514984E0,-9.432485046E0,1.650318146E0
7.475964458E0,2.329755249E0,-1.037567368E1,1.847757568E0
7.485916458E0,2.066452789E0,-1.023122406E1,1.916165314E0
7.495868458E0,2.108814697E0,-9.426946564E0,1.672322388E0
7.505820458E0,1.926793213E0,-9.110803986E0,1.525627441E0
7.515772458E0,1.813628540E0,-8.902287598E0,1.729503479E0
7.525724458E0,1.969304810E0,-8.915909271E0,1.941462708E0
7.535676458E0,1.743723907E0,-8.858129425E0,1.834135895E0
7.545629458E0,2.056124268E0,-9.585616608E0,1.964963837E0
7.555581458E0,1.543590088E0,-9.505533142E0,1.830393677E0
7.565533458E0,1.459614716E0,-9.028774567E0,1.663790131E0
7.575485458E0,1.377285919E0,-8.590186615E0,1.224902802E0
7.585437458E0,1.923799438E0,-9.332792358E0,1.463955688E0
7.595389458E0,2.044149170E0,-9.795480194E0,1.617087250E0
7.605341458E0,1.683249664E0,-9.756710815E0,1.546733551E0
7.615294458E0,1.615141296E0,-9.761500854E0,1.610950012E0
7.625246458E0,1.512903900E0,-9.785301361E0,1.620380402E0
7.635198458E0,1.468146973E0,-9.660910034E0,1.642833710E0
7.645150458E0,1.404529266E0,-9.414372711E0,1.613494720E0
7.655102458E0,1.634451141E0,-9.331445160E0,1.705104218E0
7.665054458E0,1.641037445E0,-9.222621460E0,1.856738892E0
7.675006458E0,1.737736359E0,-9.199868774E0,1.943109283E0
7.684959458E0,1.825753326E0,-9.231902161E0,1.901795197E0
7.694911458E0,1.898202667E0,-9.282047882E0,1.822160797E0
7.704863458E0,1.928739166E0,-9.374555511E0,1.780098267E0
7.714815458E0,1.858684845E0,-9.432934113E0,1.747466125E0
7.724767458E0,1.737436981E0,-9.436376953E0,1.694775696E0
7.734719458E0,1.968855743E0,-9.311087494E0,1.868264923E0
7.744671458E0,1.980082397E0,-9.227112122E0,2.071542206E0
7.754624458E0,2.103276215E0,-9.119186554E0,1.979783020E0
7.764576458E0,2.322121124E0,-9.142837372E0,1.784588928E0
7.774528458E0,2.456391907E0,-9.355694733E0,1.751807098E0
7.784480458E0,2.477048950E0,-9.592352600E0,1.866169281E0
7.794432458E0,2.411185913E0,-9.638307037E0,1.960323486E0
7.804384458E0,2.403252411E0,-9.704469452E0,1.944007416E0
